board_id,chip_id,processor_id,vertex,SDRAM
0,8,17,f_cnn,14632
1,8,1,SYSTEM:ExtraMonitor,488476
1,8,2,f_cnn,14632
1,8,3,f_cnn,14632
1,8,4,f_cnn,14632
1,8,5,f_cnn,14632
1,8,6,f_cnn,14632
1,8,7,f_cnn,14632
1,8,8,f_cnn,14632
1,8,9,f_cnn,14632
1,8,10,f_cnn,14632
1,8,11,f_cnn,14632
1,8,12,f_cnn,14632
1,8,13,f_cnn,14632
1,8,14,f_cnn,14632
1,8,15,f_cnn,14632
1,8,16,f_cnn,14632
1,8,17,f_cnn,14632
2,8,1,SYSTEM:ExtraMonitor,488476
2,8,2,f_cnn,14632
2,8,3,f_cnn,14632
2,8,4,f_cnn,14632
2,8,5,f_cnn,14632
2,8,6,f_cnn,14632
2,8,7,f_cnn,14632
2,8,8,f_cnn,14632
2,8,9,f_cnn,14632
2,8,10,f_cnn,14632
2,8,11,f_cnn,14632
2,8,12,f_cnn,14632
2,8,13,f_cnn,14632
2,8,14,f_cnn,14632
2,8,15,f_cnn,14632
2,8,16,f_cnn,14632
2,8,17,f_cnn,14632
3,8,1,SYSTEM:ExtraMonitor,488476
3,8,2,f_cnn,14632
3,8,3,f_cnn,14632
3,8,4,f_cnn,14632
3,8,5,f_cnn,14632
3,8,6,f_cnn,14632
3,8,7,f_cnn,14632
3,8,8,f_cnn,14632
3,8,9,f_cnn,14632
3,8,10,f_cnn,14632
3,8,11,f_cnn,14632
3,8,12,f_cnn,14632
3,8,13,f_cnn,14632
3,8,14,f_cnn,14632
3,8,15,f_cnn,14632
3,8,16,f_cnn,14632
3,8,17,f_cnn,14632
4,8,1,"SYSTEM:PacketGatherer(8,4)",477250
4,8,2,SYSTEM:ExtraMonitor,488476
4,8,3,f_cnn,14632
4,8,4,f_cnn,14632
4,8,5,f_cnn,14632
4,8,6,f_cnn,14632
4,8,7,f_cnn,14632
4,8,8,f_cnn,14632
4,8,9,f_cnn,14632
4,8,10,f_cnn,14632
4,8,11,f_cnn,14632
4,8,12,f_cnn,14632
4,8,13,f_cnn,14632
4,8,14,f_cnn,14632
4,8,15,f_cnn,14632
4,8,16,f_cnn,14632
4,8,17,f_cnn,14632
5,8,1,SYSTEM:ExtraMonitor,488476
5,8,2,f_cnn,14632
5,8,3,f_cnn,14632
5,8,4,f_cnn,14632
5,8,5,f_cnn,14632
5,8,6,f_cnn,14632
5,8,7,f_cnn,14632
5,8,8,f_cnn,14632
5,8,9,m_cnn,14632
5,8,10,m_cnn,14632
5,8,11,m_cnn,14632
5,8,12,m_cnn,14632
5,8,13,m_cnn,14632
5,8,14,m_cnn,14632
5,8,15,m_cnn,14632
5,8,16,m_cnn,14632
5,8,17,m_cnn,14632
6,8,1,SYSTEM:ExtraMonitor,488476
6,8,2,m_cnn,14632
6,8,3,m_cnn,14632
6,8,4,m_cnn,14632
6,8,5,m_cnn,14632
6,8,6,m_cnn,14632
6,8,7,m_cnn,14632
6,8,8,m_cnn,14632
6,8,9,m_cnn,14632
6,8,10,m_cnn,14632
6,8,11,m_cnn,14632
6,8,12,m_cnn,14632
6,8,13,m_cnn,14632
6,8,14,m_cnn,14632
6,8,15,m_cnn,14632
6,8,16,m_cnn,14632
6,8,17,m_cnn,14632
7,8,1,SYSTEM:ExtraMonitor,488476
7,8,2,m_cnn,14632
7,8,3,m_cnn,14632
7,8,4,m_cnn,14632
7,8,5,m_cnn,14632
7,8,6,m_cnn,14632
7,8,7,m_cnn,14632
7,8,8,m_cnn,14632
7,8,9,m_cnn,14632
7,8,10,m_cnn,14632
7,8,11,m_cnn,14632
7,8,12,m_cnn,14632
7,8,13,m_cnn,14632
7,8,14,m_cnn,14632
7,8,15,m_cnn,14632
7,8,16,m_cnn,14632
7,8,17,m_cnn,14632
8,8,1,SYSTEM:ExtraMonitor,488476
8,8,2,m_cnn,14632
8,8,3,m_cnn,14632
8,8,4,m_cnn,14632
8,8,5,m_cnn,14632
8,8,6,m_cnn,14632
8,8,7,m_cnn,14632
8,8,8,m_cnn,14632
8,8,9,m_cnn,14632
8,8,10,m_cnn,14632
8,8,11,m_cnn,14632
8,8,12,m_cnn,14632
8,8,13,m_cnn,14632
8,8,14,m_cnn,14632
8,8,15,m_cnn,14632
8,8,16,m_cnn,14632
8,8,17,m_cnn,14632
9,8,1,SYSTEM:ExtraMonitor,488476
9,8,2,m_cnn,14632
9,8,3,m_cnn,14632
9,8,4,m_cnn,14632
9,8,5,m_cnn,14632
9,8,6,m_cnn,14632
9,8,7,m_cnn,14632
9,8,8,m_cnn,14632
9,8,9,m_cnn,14632
9,8,10,m_cnn,14632
9,8,11,m_cnn,14632
9,8,12,m_cnn,14632
9,8,13,m_cnn,14632
9,8,14,m_cnn,14632
9,8,15,m_cnn,14632
9,8,16,m_cnn,14632
9,8,17,m_cnn,14632
10,8,1,SYSTEM:ExtraMonitor,488476
10,8,2,m_cnn,14632
10,8,3,m_cnn,14632
10,8,4,m_cnn,14632
10,8,5,m_cnn,14632
10,8,6,m_cnn,14632
10,8,7,m_cnn,14632
10,8,8,m_cnn,14632
10,8,9,m_cnn,14632
10,8,10,m_cnn,14632
10,8,11,m_cnn,14632
10,8,12,m_cnn,14632
10,8,13,m_cnn,14632
10,8,14,m_cnn,14632
10,8,15,m_cnn,14632
10,8,16,m_cnn,14632
10,8,17,m_cnn,14632
11,8,1,SYSTEM:ExtraMonitor,488476
11,8,2,m_cnn,14632
11,8,3,m_cnn,14632
11,8,4,m_cnn,14632
11,8,5,m_cnn,14632
11,8,6,m_cnn,14632
11,8,7,m_cnn,14632
11,8,8,m_cnn,14632
11,8,9,m_cnn,14632
11,8,10,m_cnn,14632
11,8,11,m_cnn,14632
11,8,12,m_cnn,14632
11,8,13,m_cnn,14632
11,8,14,m_cnn,14632
11,8,15,m_cnn,14632
11,8,16,m_cnn,14632
11,8,17,m_cnn,14632
12,8,1,SYSTEM:ExtraMonitor,488476
12,8,2,m_cnn,14632
12,8,3,m_cnn,14632
12,8,4,m_cnn,14632
12,8,5,m_cnn,14632
12,8,6,m_cnn,14632
12,8,7,m_cnn,14632
12,8,8,m_cnn,14632
12,8,9,m_cnn,14632
12,8,10,m_cnn,14632
12,8,11,m_cnn,14632
12,8,12,m_cnn,14632
12,8,13,m_cnn,14632
12,8,14,m_cnn,14632
12,8,15,m_cnn,14632
12,8,16,m_cnn,14632
12,8,17,m_cnn,14632
13,8,1,SYSTEM:ExtraMonitor,488476
13,8,2,m_cnn,14632
13,8,3,m_cnn,14632
13,8,4,m_cnn,14632
13,8,5,m_cnn,14632
13,8,6,m_cnn,14632
13,8,7,m_cnn,14632
13,8,8,m_cnn,14632
13,8,9,m_cnn,14632
13,8,10,m_cnn,14632
13,8,11,m_cnn,14632
13,8,12,m_cnn,14632
13,8,13,m_cnn,14632
13,8,14,m_cnn,14632
13,8,15,m_cnn,14632
13,8,16,m_cnn,14632
13,8,17,m_cnn,14632
14,8,1,SYSTEM:ExtraMonitor,488476
14,8,2,m_cnn,14632
14,8,3,m_cnn,14632
14,8,4,m_cnn,14632
14,8,5,m_cnn,14632
14,8,6,m_cnn,14632
14,8,7,m_cnn,14632
14,8,8,m_cnn,14632
14,8,9,m_cnn,14632
14,8,10,m_cnn,14632
14,8,11,m_cnn,14632
14,8,12,m_cnn,14632
14,8,13,m_cnn,14632
14,8,14,m_cnn,14632
14,8,15,m_cnn,14632
14,8,16,m_cnn,14632
14,8,17,m_cnn,14632
15,8,1,SYSTEM:ExtraMonitor,488476
15,8,2,m_cnn,14632
15,8,3,m_cnn,14632
15,8,4,m_cnn,14632
15,8,5,m_cnn,14632
15,8,6,m_cnn,14632
15,8,7,m_cnn,14632
15,8,8,m_cnn,14632
15,8,9,m_cnn,14632
15,8,10,m_cnn,14632
15,8,11,m_cnn,14632
15,8,12,m_cnn,14632
15,8,13,m_cnn,14632
15,8,14,m_cnn,14632
15,8,15,m_cnn,14632
15,8,16,m_cnn,14632
15,8,17,m_cnn,14632
16,8,1,"SYSTEM:PacketGatherer(8,16)",477250
16,8,2,SYSTEM:ExtraMonitor,488476
16,8,3,s_cnn,14632
16,8,4,s_cnn,14632
16,8,5,s_cnn,14632
16,8,6,s_cnn,14632
16,8,7,s_cnn,14632
16,8,8,s_cnn,14632
16,8,9,s_cnn,14632
16,8,10,s_cnn,14632
16,8,11,s_cnn,14632
16,8,12,s_cnn,14632
16,8,13,s_cnn,14632
16,8,14,s_cnn,14632
16,8,15,s_cnn,14632
16,8,16,s_cnn,14632
16,8,17,s_cnn,14632
17,8,1,SYSTEM:ExtraMonitor,488476
17,8,2,s_cnn,14632
17,8,3,s_cnn,14632
17,8,4,s_cnn,14632
17,8,5,s_cnn,14632
17,8,6,s_cnn,14632
17,8,7,s_cnn,14632
17,8,8,s_cnn,14632
17,8,9,s_cnn,14632
17,8,10,s_cnn,14632
17,8,11,s_cnn,14632
17,8,12,s_cnn,14632
17,8,13,s_cnn,14632
17,8,14,s_cnn,14632
17,8,15,s_cnn,14632
17,8,16,s_cnn,14632
17,8,17,s_cnn,14632
18,8,1,SYSTEM:ExtraMonitor,488476
18,8,2,s_cnn,14632
18,8,3,s_cnn,14632
18,8,4,s_cnn,14632
18,8,5,s_cnn,14632
18,8,6,s_cnn,14632
18,8,7,s_cnn,14632
18,8,8,s_cnn,14632
18,8,9,s_cnn,14632
18,8,10,s_cnn,14632
18,8,11,s_cnn,14632
18,8,12,s_cnn,14632
18,8,13,s_cnn,14632
18,8,14,s_cnn,14632
18,8,15,s_cnn,14632
18,8,16,s_cnn,14632
18,8,17,s_cnn,14632
19,8,1,SYSTEM:ExtraMonitor,488476
19,8,2,s_cnn,14632
19,8,3,s_cnn,14632
19,8,4,s_cnn,14632
19,8,5,s_cnn,14632
19,8,6,s_cnn,14632
19,8,7,s_cnn,14632
19,8,8,s_cnn,14632
19,8,9,s_cnn,14632
19,8,10,s_cnn,14632
19,8,11,s_cnn,14632
19,8,12,s_cnn,14632
19,8,13,s_cnn,14632
19,8,14,s_cnn,14632
19,8,15,s_cnn,14632
19,8,16,s_cnn,14632
19,8,17,s_cnn,14632
20,8,1,SYSTEM:ExtraMonitor,488476
20,8,2,f_cnn,14632
20,8,3,f_cnn,14632
20,8,4,f_cnn,14632
20,8,5,f_cnn,14632
20,8,6,f_cnn,14632
20,8,7,f_cnn,14632
20,8,8,f_cnn,14632
20,8,9,f_cnn,14632
20,8,10,f_cnn,14632
20,8,11,f_cnn,14632
20,8,12,f_cnn,14632
20,8,13,f_cnn,14632
20,8,14,f_cnn,14632
20,8,15,f_cnn,14632
20,8,16,f_cnn,14632
20,8,17,f_cnn,14632
21,8,1,SYSTEM:ExtraMonitor,488476
21,8,2,f_cnn,14632
21,8,3,f_cnn,14632
21,8,4,f_cnn,14632
21,8,5,f_cnn,14632
21,8,6,f_cnn,14632
21,8,7,f_cnn,14632
21,8,8,f_cnn,14632
21,8,9,f_cnn,14632
21,8,10,f_cnn,14632
21,8,11,f_cnn,14632
21,8,12,f_cnn,14632
21,8,13,f_cnn,14632
21,8,14,f_cnn,14632
21,8,15,f_cnn,14632
21,8,16,f_cnn,14632
21,8,17,f_cnn,14632
22,8,1,SYSTEM:ExtraMonitor,488476
22,8,2,f_cnn,14632
22,8,3,f_cnn,14632
22,8,4,f_cnn,14632
22,8,5,f_cnn,14632
22,8,6,f_cnn,14632
22,8,7,f_cnn,14632
22,8,8,f_cnn,14632
22,8,9,f_cnn,14632
22,8,10,f_cnn,14632
22,8,11,f_cnn,14632
22,8,12,f_cnn,14632
22,8,13,f_cnn,14632
22,8,14,f_cnn,14632
22,8,15,f_cnn,14632
22,8,16,f_cnn,14632
22,8,17,f_cnn,14632
23,8,1,SYSTEM:ExtraMonitor,488476
23,8,2,f_cnn,14632
23,8,3,f_cnn,14632
23,8,4,f_cnn,14632
23,8,5,f_cnn,14632
23,8,6,f_cnn,14632
23,8,7,f_cnn,14632
23,8,8,f_cnn,14632
23,8,9,f_cnn,14632
23,8,10,f_cnn,14632
23,8,11,f_cnn,14632
23,8,12,f_cnn,14632
23,8,13,f_cnn,14632
23,8,14,f_cnn,14632
23,8,15,f_cnn,14632
23,8,16,f_cnn,14632
23,8,17,f_cnn,14632
0,9,1,SYSTEM:ExtraMonitor,488476
0,9,2,f_cnn,14632
0,9,3,f_cnn,14632
0,9,4,f_cnn,14632
0,9,5,f_cnn,14632
0,9,6,f_cnn,14632
0,9,7,f_cnn,14632
0,9,8,f_cnn,14632
0,9,9,f_cnn,14632
0,9,10,f_cnn,14632
0,9,11,f_cnn,14632
0,9,12,f_cnn,14632
0,9,13,f_cnn,14632
0,9,14,f_cnn,14632
0,9,15,f_cnn,14632
0,9,16,f_cnn,14632
0,9,17,f_cnn,14632
1,9,1,SYSTEM:ExtraMonitor,488476
1,9,2,f_cnn,14632
1,9,3,f_cnn,14632
1,9,4,f_cnn,14632
1,9,5,f_cnn,14632
1,9,6,f_cnn,14632
1,9,7,f_cnn,14632
1,9,8,f_cnn,14632
1,9,9,f_cnn,14632
1,9,10,f_cnn,14632
1,9,11,f_cnn,14632
1,9,12,f_cnn,14632
1,9,13,f_cnn,14632
1,9,14,f_cnn,14632
1,9,15,f_cnn,14632
1,9,16,f_cnn,14632
1,9,17,f_cnn,14632
2,9,1,SYSTEM:ExtraMonitor,488476
2,9,2,f_cnn,14632
2,9,3,f_cnn,14632
2,9,4,f_cnn,14632
2,9,5,f_cnn,14632
2,9,6,f_cnn,14632
2,9,7,f_cnn,14632
2,9,8,f_cnn,14632
2,9,9,f_cnn,14632
2,9,10,f_cnn,14632
2,9,11,f_cnn,14632
2,9,12,f_cnn,14632
2,9,13,f_cnn,14632
2,9,14,f_cnn,14632
2,9,15,f_cnn,14632
2,9,16,f_cnn,14632
3,9,1,SYSTEM:ExtraMonitor,488476
3,9,2,f_cnn,14632
3,9,3,f_cnn,14632
3,9,4,f_cnn,14632
3,9,5,f_cnn,14632
3,9,6,f_cnn,14632
3,9,7,f_cnn,14632
3,9,8,f_cnn,14632
3,9,9,f_cnn,14632
3,9,10,f_cnn,14632
3,9,11,f_cnn,14632
3,9,12,f_cnn,14632
3,9,13,f_cnn,14632
3,9,14,f_cnn,14632
3,9,15,f_cnn,14632
3,9,16,f_cnn,14632
3,9,17,f_cnn,14632
4,9,1,SYSTEM:ExtraMonitor,488476
4,9,2,m_cnn,14632
4,9,3,m_cnn,14632
4,9,4,m_cnn,14632
4,9,5,m_cnn,14632
4,9,6,m_cnn,14632
4,9,7,m_cnn,14632
4,9,8,m_cnn,14632
4,9,9,m_cnn,14632
4,9,10,m_cnn,14632
4,9,11,m_cnn,14632
4,9,12,m_cnn,14632
4,9,13,m_cnn,14632
4,9,14,m_cnn,14632
4,9,15,m_cnn,14632
4,9,16,m_cnn,14632
4,9,17,m_cnn,14632
5,9,1,SYSTEM:ExtraMonitor,488476
5,9,2,m_cnn,14632
5,9,3,m_cnn,14632
5,9,4,m_cnn,14632
5,9,5,m_cnn,14632
5,9,6,m_cnn,14632
5,9,7,m_cnn,14632
5,9,8,m_cnn,14632
5,9,9,m_cnn,14632
5,9,10,m_cnn,14632
5,9,11,m_cnn,14632
5,9,12,m_cnn,14632
5,9,13,m_cnn,14632
5,9,14,m_cnn,14632
5,9,15,m_cnn,14632
5,9,16,m_cnn,14632
6,9,1,SYSTEM:ExtraMonitor,488476
6,9,2,m_cnn,14632
6,9,3,m_cnn,14632
6,9,4,m_cnn,14632
6,9,5,m_cnn,14632
6,9,6,m_cnn,14632
6,9,7,m_cnn,14632
6,9,8,m_cnn,14632
6,9,9,m_cnn,14632
6,9,10,m_cnn,14632
6,9,11,m_cnn,14632
6,9,12,m_cnn,14632
6,9,13,m_cnn,14632
6,9,14,m_cnn,14632
6,9,15,m_cnn,14632
6,9,16,m_cnn,14632
6,9,17,m_cnn,14632
7,9,1,SYSTEM:ExtraMonitor,488476
7,9,2,m_cnn,14632
7,9,3,m_cnn,14632
7,9,4,m_cnn,14632
7,9,5,m_cnn,14632
7,9,6,m_cnn,14632
7,9,7,m_cnn,14632
7,9,8,m_cnn,14632
7,9,9,m_cnn,14632
7,9,10,m_cnn,14632
7,9,11,m_cnn,14632
7,9,12,m_cnn,14632
7,9,13,m_cnn,14632
7,9,14,m_cnn,14632
7,9,15,m_cnn,14632
7,9,16,m_cnn,14632
8,9,1,SYSTEM:ExtraMonitor,488476
8,9,2,m_cnn,14632
8,9,3,m_cnn,14632
8,9,4,m_cnn,14632
8,9,5,m_cnn,14632
8,9,6,m_cnn,14632
8,9,7,m_cnn,14632
8,9,8,m_cnn,14632
8,9,9,m_cnn,14632
8,9,10,m_cnn,14632
8,9,11,m_cnn,14632
8,9,12,m_cnn,14632
8,9,13,m_cnn,14632
8,9,14,m_cnn,14632
8,9,15,m_cnn,14632
8,9,16,m_cnn,14632
8,9,17,m_cnn,14632
9,9,1,SYSTEM:ExtraMonitor,488476
9,9,2,m_cnn,14632
9,9,3,m_cnn,14632
9,9,4,m_cnn,14632
9,9,5,m_cnn,14632
9,9,6,m_cnn,14632
9,9,7,m_cnn,14632
9,9,8,m_cnn,14632
9,9,9,m_cnn,14632
9,9,10,m_cnn,14632
9,9,11,m_cnn,14632
9,9,12,m_cnn,14632
9,9,13,m_cnn,14632
9,9,14,m_cnn,14632
9,9,15,m_cnn,14632
9,9,16,m_cnn,14632
9,9,17,m_cnn,14632
10,9,1,SYSTEM:ExtraMonitor,488476
10,9,2,m_cnn,14632
10,9,3,m_cnn,14632
10,9,4,m_cnn,14632
10,9,5,m_cnn,14632
10,9,6,m_cnn,14632
10,9,7,m_cnn,14632
10,9,8,m_cnn,14632
10,9,9,m_cnn,14632
10,9,10,m_cnn,14632
10,9,11,m_cnn,14632
10,9,12,m_cnn,14632
10,9,13,m_cnn,14632
10,9,14,m_cnn,14632
10,9,15,m_cnn,14632
10,9,16,m_cnn,14632
11,9,1,SYSTEM:ExtraMonitor,488476
11,9,2,m_cnn,14632
11,9,3,m_cnn,14632
11,9,4,m_cnn,14632
11,9,5,m_cnn,14632
11,9,6,m_cnn,14632
11,9,7,m_cnn,14632
11,9,8,m_cnn,14632
11,9,9,m_cnn,14632
11,9,10,m_cnn,14632
11,9,11,m_cnn,14632
11,9,12,m_cnn,14632
11,9,13,m_cnn,14632
11,9,14,m_cnn,14632
11,9,15,m_cnn,14632
11,9,16,m_cnn,14632
11,9,17,m_cnn,14632
12,9,1,SYSTEM:ExtraMonitor,488476
12,9,2,m_cnn,14632
12,9,3,m_cnn,14632
12,9,4,m_cnn,14632
12,9,5,m_cnn,14632
12,9,6,m_cnn,14632
12,9,7,m_cnn,14632
12,9,8,m_cnn,14632
12,9,9,m_cnn,14632
12,9,10,m_cnn,14632
12,9,11,m_cnn,14632
12,9,12,m_cnn,14632
12,9,13,m_cnn,14632
12,9,14,m_cnn,14632
12,9,15,m_cnn,14632
12,9,16,m_cnn,14632
13,9,1,SYSTEM:ExtraMonitor,488476
13,9,2,m_cnn,14632
13,9,3,m_cnn,14632
13,9,4,m_cnn,14632
13,9,5,m_cnn,14632
13,9,6,m_cnn,14632
13,9,7,m_cnn,14632
13,9,8,m_cnn,14632
13,9,9,m_cnn,14632
13,9,10,m_cnn,14632
13,9,11,m_cnn,14632
13,9,12,m_cnn,14632
13,9,13,m_cnn,14632
13,9,14,m_cnn,14632
13,9,15,m_cnn,14632
13,9,16,m_cnn,14632
13,9,17,m_cnn,14632
14,9,1,SYSTEM:ExtraMonitor,488476
14,9,2,m_cnn,14632
14,9,3,m_cnn,14632
14,9,4,m_cnn,14632
14,9,5,m_cnn,14632
14,9,6,m_cnn,14632
14,9,7,m_cnn,14632
14,9,8,m_cnn,14632
14,9,9,m_cnn,14632
14,9,10,m_cnn,14632
14,9,11,m_cnn,14632
14,9,12,m_cnn,14632
14,9,13,m_cnn,14632
14,9,14,m_cnn,14632
14,9,15,m_cnn,14632
14,9,16,m_cnn,14632
15,9,1,SYSTEM:ExtraMonitor,488476
15,9,2,m_cnn,14632
15,9,3,m_cnn,14632
15,9,4,m_cnn,14632
15,9,5,m_cnn,14632
15,9,6,m_cnn,14632
15,9,7,m_cnn,14632
15,9,8,m_cnn,14632
15,9,9,m_cnn,14632
15,9,10,m_cnn,14632
15,9,11,m_cnn,14632
15,9,12,m_cnn,14632
15,9,13,m_cnn,14632
15,9,14,m_cnn,14632
15,9,15,m_cnn,14632
15,9,16,m_cnn,14632
15,9,17,m_cnn,14632
16,9,1,SYSTEM:ExtraMonitor,488476
16,9,2,s_cnn,14632
16,9,3,s_cnn,14632
16,9,4,s_cnn,14632
16,9,5,s_cnn,14632
16,9,6,s_cnn,14632
16,9,7,s_cnn,14632
16,9,8,s_cnn,14632
16,9,9,s_cnn,14632
16,9,10,s_cnn,14632
16,9,11,s_cnn,14632
16,9,12,s_cnn,14632
16,9,13,s_cnn,14632
16,9,14,s_cnn,14632
16,9,15,s_cnn,14632
16,9,16,s_cnn,14632
16,9,17,s_cnn,14632
17,9,1,SYSTEM:ExtraMonitor,488476
17,9,2,s_cnn,14632
17,9,3,s_cnn,14632
17,9,4,s_cnn,14632
17,9,5,s_cnn,14632
17,9,6,s_cnn,14632
17,9,7,s_cnn,14632
17,9,8,s_cnn,14632
17,9,9,s_cnn,14632
17,9,10,s_cnn,14632
17,9,11,s_cnn,14632
17,9,12,s_cnn,14632
17,9,13,s_cnn,14632
17,9,14,s_cnn,14632
17,9,15,s_cnn,14632
17,9,16,s_cnn,14632
18,9,1,SYSTEM:ExtraMonitor,488476
18,9,2,s_cnn,14632
18,9,3,s_cnn,14632
18,9,4,s_cnn,14632
18,9,5,s_cnn,14632
18,9,6,s_cnn,14632
18,9,7,s_cnn,14632
18,9,8,s_cnn,14632
18,9,9,s_cnn,14632
18,9,10,s_cnn,14632
18,9,11,s_cnn,14632
18,9,12,s_cnn,14632
18,9,13,s_cnn,14632
18,9,14,s_cnn,14632
18,9,15,s_cnn,14632
18,9,16,s_cnn,14632
18,9,17,s_cnn,14632
19,9,1,SYSTEM:ExtraMonitor,488476
19,9,2,s_cnn,14632
19,9,3,s_cnn,14632
19,9,4,s_cnn,14632
19,9,5,s_cnn,14632
19,9,6,s_cnn,14632
19,9,7,s_cnn,14632
19,9,8,s_cnn,14632
19,9,9,s_cnn,14632
19,9,10,s_cnn,14632
19,9,11,s_cnn,14632
19,9,12,s_cnn,14632
19,9,13,s_cnn,14632
19,9,14,s_cnn,14632
19,9,15,s_cnn,14632
19,9,16,s_cnn,14632
20,9,1,SYSTEM:ExtraMonitor,488476
20,9,2,s_cnn,14632
20,9,3,s_cnn,14632
20,9,4,s_cnn,14632
20,9,5,s_cnn,14632
20,9,6,s_cnn,14632
20,9,7,s_cnn,14632
20,9,8,s_cnn,14632
20,9,9,s_cnn,14632
20,9,10,s_cnn,14632
20,9,11,s_cnn,14632
20,9,12,s_cnn,14632
20,9,13,s_cnn,14632
20,9,14,s_cnn,14632
20,9,15,s_cnn,14632
20,9,16,s_cnn,14632
20,9,17,s_cnn,14632
21,9,1,SYSTEM:ExtraMonitor,488476
21,9,2,f_cnn,14632
21,9,3,f_cnn,14632
21,9,4,f_cnn,14632
21,9,5,f_cnn,14632
21,9,6,f_cnn,14632
21,9,7,f_cnn,14632
21,9,8,f_cnn,14632
21,9,9,f_cnn,14632
21,9,10,f_cnn,14632
21,9,11,f_cnn,14632
21,9,12,f_cnn,14632
21,9,13,f_cnn,14632
21,9,14,f_cnn,14632
21,9,15,f_cnn,14632
21,9,16,f_cnn,14632
21,9,17,f_cnn,14632
22,9,1,SYSTEM:ExtraMonitor,488476
22,9,2,f_cnn,14632
22,9,3,f_cnn,14632
22,9,4,f_cnn,14632
22,9,5,f_cnn,14632
22,9,6,f_cnn,14632
22,9,7,f_cnn,14632
22,9,8,f_cnn,14632
22,9,9,f_cnn,14632
22,9,10,f_cnn,14632
22,9,11,f_cnn,14632
22,9,12,f_cnn,14632
22,9,13,f_cnn,14632
22,9,14,f_cnn,14632
22,9,15,f_cnn,14632
22,9,16,f_cnn,14632
23,9,1,SYSTEM:ExtraMonitor,488476
23,9,2,f_cnn,14632
23,9,3,f_cnn,14632
23,9,4,f_cnn,14632
23,9,5,f_cnn,14632
23,9,6,f_cnn,14632
23,9,7,f_cnn,14632
23,9,8,f_cnn,14632
23,9,9,f_cnn,14632
23,9,10,f_cnn,14632
23,9,11,f_cnn,14632
23,9,12,f_cnn,14632
23,9,13,f_cnn,14632
23,9,14,f_cnn,14632
23,9,15,f_cnn,14632
23,9,16,f_cnn,14632
23,9,17,f_cnn,14632
0,10,1,SYSTEM:ExtraMonitor,488476
0,10,2,f_cnn,14632
0,10,3,f_cnn,14632
0,10,4,f_cnn,14632
0,10,5,f_cnn,14632
0,10,6,f_cnn,14632
0,10,7,f_cnn,14632
0,10,8,f_cnn,14632
0,10,9,f_cnn,14632
0,10,10,f_cnn,14632
0,10,11,f_cnn,14632
0,10,12,f_cnn,14632
0,10,13,f_cnn,14632
0,10,14,f_cnn,14632
0,10,15,f_cnn,14632
0,10,16,f_cnn,14632
0,10,17,f_cnn,14632
1,10,1,SYSTEM:ExtraMonitor,488476
1,10,2,f_cnn,14632
1,10,3,f_cnn,14632
1,10,4,f_cnn,14632
1,10,5,f_cnn,14632
1,10,6,f_cnn,14632
1,10,7,f_cnn,14632
1,10,8,f_cnn,14632
1,10,9,f_cnn,14632
1,10,10,f_cnn,14632
1,10,11,f_cnn,14632
1,10,12,f_cnn,14632
1,10,13,f_cnn,14632
1,10,14,f_cnn,14632
1,10,15,f_cnn,14632
1,10,16,f_cnn,14632
1,10,17,f_cnn,14632
2,10,1,SYSTEM:ExtraMonitor,488476
2,10,2,f_cnn,14632
2,10,3,f_cnn,14632
2,10,4,f_cnn,14632
2,10,5,f_cnn,14632
2,10,6,f_cnn,14632
2,10,7,f_cnn,14632
2,10,8,f_cnn,14632
2,10,9,f_cnn,14632
2,10,10,f_cnn,14632
2,10,11,f_cnn,14632
2,10,12,f_cnn,14632
2,10,13,f_cnn,14632
2,10,14,f_cnn,14632
2,10,15,f_cnn,14632
2,10,16,f_cnn,14632
2,10,17,f_cnn,14632
3,10,1,SYSTEM:ExtraMonitor,488476
3,10,2,f_cnn,14632
3,10,3,f_cnn,14632
3,10,4,f_cnn,14632
3,10,5,f_cnn,14632
3,10,6,f_cnn,14632
3,10,7,f_cnn,14632
3,10,8,f_cnn,14632
3,10,9,f_cnn,14632
3,10,10,f_cnn,14632
3,10,11,f_cnn,14632
3,10,12,f_cnn,14632
3,10,13,f_cnn,14632
3,10,14,f_cnn,14632
3,10,15,f_cnn,14632
3,10,16,f_cnn,14632
3,10,17,f_cnn,14632
4,10,1,SYSTEM:ExtraMonitor,488476
4,10,2,m_cnn,14632
4,10,3,m_cnn,14632
4,10,4,m_cnn,14632
4,10,5,m_cnn,14632
4,10,6,m_cnn,14632
4,10,7,m_cnn,14632
4,10,8,m_cnn,14632
4,10,9,m_cnn,14632
4,10,10,m_cnn,14632
4,10,11,m_cnn,14632
4,10,12,m_cnn,14632
4,10,13,m_cnn,14632
4,10,14,m_cnn,14632
4,10,15,m_cnn,14632
4,10,16,m_cnn,14632
4,10,17,m_cnn,14632
5,10,1,SYSTEM:ExtraMonitor,488476
5,10,2,m_cnn,14632
5,10,3,m_cnn,14632
5,10,4,m_cnn,14632
5,10,5,m_cnn,14632
5,10,6,m_cnn,14632
5,10,7,m_cnn,14632
5,10,8,m_cnn,14632
5,10,9,m_cnn,14632
5,10,10,m_cnn,14632
5,10,11,m_cnn,14632
5,10,12,m_cnn,14632
5,10,13,m_cnn,14632
5,10,14,m_cnn,14632
5,10,15,m_cnn,14632
5,10,16,m_cnn,14632
5,10,17,m_cnn,14632
